Frame,Object Name,X,Y
37,olivier_lp.005,11,96
37,olivier_lp.005,501,240
37,olivier_lp.003,10,18
37,olivier_lp,92,367
37,olivier_lp,750,129
37,eric_lp.011,753,349
37,eric_lp.011,111,313
37,eric_lp.011,104,101
37,eric_lp.011,754,13
37,eric_lp.009,739,70
37,eric_lp.007,234,11
37,eric_lp.005,454,308
37,eric_lp.005,273,154
37,eric_lp.003,925,158
37,eric_lp.003,717,1
37,eric_lp.003,679,14
37,eric_lp.003,696,5
37,eric_lp,289,442
37,eric_lp,743,147
37,eric_lp,319,250
37,arnaud_lp.011,605,177
37,arnaud_lp.011,287,60
37,arnaud_lp.011,218,42
37,arnaud_lp.009,165,38
37,arnaud_lp.007,109,198
37,arnaud_lp.007,812,129
37,arnaud_lp.007,307,216
37,arnaud_lp.005,836,94
37,arnaud_lp.005,197,66
37,arnaud_lp.005,774,11
37,arnaud_lp.003,586,387
37,arnaud_lp.003,734,464
37,arnaud_lp.003,468,37
37,arnaud_lp,108,279
37,arnaud_lp,627,308
37,arnaud_lp,107,182
37,arnaud_lp,146,144
37,arnaud_lp,102,95
37,arnaud_lp,286,143
37,arnaud_lp,945,234
37,arnaud_lp,721,7
38,olivier_lp.011,875,26
38,olivier_lp.011,415,32
38,olivier_lp.009,541,248
38,olivier_lp.009,702,15
38,olivier_lp.007,218,100
38,olivier_lp.007,215,79
38,olivier_lp.007,198,233
38,olivier_lp.007,547,79
38,olivier_lp.007,64,15
38,olivier_lp.007,200,28
38,olivier_lp.005,257,393
38,olivier_lp.005,12,96
38,olivier_lp.005,502,240
38,olivier_lp.003,11,19
38,olivier_lp,94,367
38,olivier_lp,749,129
38,eric_lp.011,755,348
38,eric_lp.011,114,313
38,eric_lp.011,105,101
38,eric_lp.011,753,12
38,eric_lp.009,737,69
38,eric_lp.007,235,11
38,eric_lp.005,455,308
38,eric_lp.005,271,154
38,eric_lp.003,924,158
38,eric_lp.003,718,1
38,eric_lp.003,680,15
38,eric_lp.003,697,5
38,eric_lp,291,442
38,eric_lp,744,147
38,eric_lp,320,250
38,arnaud_lp.011,608,177
38,arnaud_lp.011,285,60
38,arnaud_lp.011,219,42
38,arnaud_lp.009,163,37
38,arnaud_lp.007,107,198
38,arnaud_lp.007,814,129
38,arnaud_lp.007,305,217
38,arnaud_lp.005,835,94
38,arnaud_lp.005,196,66
38,arnaud_lp.005,773,11
38,arnaud_lp.003,584,387
38,arnaud_lp.003,735,464
38,arnaud_lp.003,468,37
38,arnaud_lp,106,280
38,arnaud_lp,626,308
38,arnaud_lp,105,182
38,arnaud_lp,144,144
38,arnaud_lp,101,95
38,arnaud_lp,287,143
38,arnaud_lp,943,235
38,arnaud_lp,722,7
39,olivier_lp.011,877,26
39,olivier_lp.011,417,32
39,olivier_lp.009,539,248
39,olivier_lp.009,703,15
39,olivier_lp.007,220,100
39,olivier_lp.007,212,78
39,olivier_lp.007,195,233
39,olivier_lp.007,549,79
39,olivier_lp.007,65,15
39,olivier_lp.007,202,28
39,olivier_lp.005,255,393
39,olivier_lp.005,13,96
39,olivier_lp.005,504,240
39,olivier_lp.003,12,19
39,olivier_lp,95,367
39,olivier_lp,748,129
39,eric_lp.011,758,348
39,eric_lp.011,116,312
39,eric_lp.011,107,101
39,eric_lp.011,752,12
39,eric_lp.009,736,69
39,eric_lp.007,237,11
39,eric_lp.005,457,308
39,eric_lp.005,270,154
39,eric_lp.003,922,158
39,eric_lp.003,719,1
39,eric_lp.003,681,15
39,eric_lp.003,698,5
39,eric_lp,293,442
39,eric_lp,746,148
39,eric_lp,322,250
39,arnaud_lp.011,610,177
39,arnaud_lp.011,283,60
39,arnaud_lp.011,221,42
39,arnaud_lp.009,161,37
39,arnaud_lp.007,105,198
39,arnaud_lp.007,817,129
39,arnaud_lp.007,302,217
39,arnaud_lp.005,834,94
39,arnaud_lp.005,195,66
39,arnaud_lp.005,772,11
39,arnaud_lp.003,583,387
39,arnaud_lp.003,737,464
39,arnaud_lp.003,469,37
39,arnaud_lp,105,280
39,arnaud_lp,624,308
39,arnaud_lp,104,182
39,arnaud_lp,143,144
39,arnaud_lp,100,95
39,arnaud_lp,289,144
39,arnaud_lp,942,235
39,arnaud_lp,723,7
40,olivier_lp.011,878,26
40,olivier_lp.011,418,32
40,olivier_lp.009,537,248
40,olivier_lp.009,705,15
40,olivier_lp.007,222,100
40,olivier_lp.007,210,78
40,olivier_lp.007,192,233
40,olivier_lp.007,551,80
40,olivier_lp.007,67,15
40,olivier_lp.007,204,28
40,olivier_lp.005,254,393
40,olivier_lp.005,14,96
40,olivier_lp.005,505,240
40,olivier_lp.003,13,19
40,olivier_lp,96,367
40,olivier_lp,747,129
40,eric_lp.011,761,348
40,eric_lp.011,118,312
40,eric_lp.011,108,101
40,eric_lp.011,750,12
40,eric_lp.009,734,69
40,eric_lp.007,238,11
40,eric_lp.005,458,308
40,eric_lp.005,269,155
40,eric_lp.003,920,158
40,eric_lp.003,720,2
40,eric_lp.003,683,15
40,eric_lp.003,699,5
40,eric_lp,295,443
40,eric_lp,747,148
40,eric_lp,323,251
40,arnaud_lp.011,612,177
40,arnaud_lp.011,282,61
40,arnaud_lp.011,223,42
40,arnaud_lp.009,160,37
40,arnaud_lp.007,102,199
40,arnaud_lp.007,819,130
40,arnaud_lp.007,300,217
40,arnaud_lp.005,832,94
40,arnaud_lp.005,194,66
40,arnaud_lp.005,771,11
40,arnaud_lp.003,582,387
40,arnaud_lp.003,738,464
40,arnaud_lp.003,470,36
40,arnaud_lp,103,280
40,arnaud_lp,623,308
40,arnaud_lp,103,182
40,arnaud_lp,142,144
40,arnaud_lp,99,95
40,arnaud_lp,290,144
40,arnaud_lp,940,235
40,arnaud_lp,724,7
41,olivier_lp.011,880,26
41,olivier_lp.011,420,32
41,olivier_lp.009,534,247
41,olivier_lp.009,706,15
41,olivier_lp.007,224,100
41,olivier_lp.007,209,78
41,olivier_lp.007,189,232
41,olivier_lp.007,553,80
41,olivier_lp.007,69,15
41,olivier_lp.007,205,28
41,olivier_lp.005,252,393
41,olivier_lp.005,15,96
41,olivier_lp.005,506,240
41,olivier_lp.003,14,19
41,olivier_lp,98,367
41,olivier_lp,746,128
41,eric_lp.011,763,348
41,eric_lp.011,121,312
41,eric_lp.011,110,101
41,eric_lp.011,749,12
41,eric_lp.009,732,70
41,eric_lp.007,240,12
41,eric_lp.005,460,308
41,eric_lp.005,268,155
41,eric_lp.003,919,158
41,eric_lp.003,721,2
41,eric_lp.003,684,15
41,eric_lp.003,700,5
41,eric_lp,297,443
41,eric_lp,749,148
41,eric_lp,325,251
41,arnaud_lp.011,615,177
41,arnaud_lp.011,280,61
41,arnaud_lp.011,225,42
41,arnaud_lp.009,158,37
41,arnaud_lp.007,100,199
41,arnaud_lp.007,821,130
41,arnaud_lp.007,298,217
41,arnaud_lp.005,831,94
41,arnaud_lp.005,192,66
41,arnaud_lp.005,770,11
41,arnaud_lp.003,580,387
41,arnaud_lp.003,740,463
41,arnaud_lp.003,471,36
41,arnaud_lp,102,280
41,arnaud_lp,621,308
41,arnaud_lp,101,183
41,arnaud_lp,141,145
41,arnaud_lp,97,95
41,arnaud_lp,291,144
41,arnaud_lp,939,235
41,arnaud_lp,724,7
42,olivier_lp.011,881,26
42,olivier_lp.011,421,32
42,olivier_lp.009,532,247
42,olivier_lp.009,708,16
42,olivier_lp.007,226,100
42,olivier_lp.007,207,78
42,olivier_lp.007,187,232
42,olivier_lp.007,555,80
42,olivier_lp.007,70,15
42,olivier_lp.007,207,28
42,olivier_lp.005,251,393
42,olivier_lp.005,16,96
42,olivier_lp.005,507,239
42,olivier_lp.003,15,19
42,olivier_lp,99,367
42,olivier_lp,745,128
42,eric_lp.011,766,348
42,eric_lp.011,123,312
42,eric_lp.011,112,101
42,eric_lp.011,747,12
42,eric_lp.009,730,70
42,eric_lp.007,242,12
42,eric_lp.005,461,308
42,eric_lp.005,267,155
42,eric_lp.003,917,158
42,eric_lp.003,722,2
42,eric_lp.003,685,15
42,eric_lp.003,701,6
42,eric_lp,299,443
42,eric_lp,750,148
42,eric_lp,326,251
42,arnaud_lp.011,617,178
42,arnaud_lp.011,278,61
42,arnaud_lp.011,227,42
42,arnaud_lp.009,156,37
42,arnaud_lp.007,98,199
42,arnaud_lp.007,823,130
42,arnaud_lp.007,295,218
42,arnaud_lp.005,830,94
42,arnaud_lp.005,191,66
42,arnaud_lp.005,769,11
42,arnaud_lp.003,579,387
42,arnaud_lp.003,741,463
42,arnaud_lp.003,472,36
42,arnaud_lp,100,280
42,arnaud_lp,620,309
42,arnaud_lp,100,183
42,arnaud_lp,140,145
42,arnaud_lp,96,95
42,arnaud_lp,292,143
42,arnaud_lp,938,235
42,arnaud_lp,725,7
43,olivier_lp.011,883,26
43,olivier_lp.011,423,32
43,olivier_lp.009,529,247
43,olivier_lp.009,710,16
43,olivier_lp.007,228,100
43,olivier_lp.007,205,77
43,olivier_lp.007,184,232
43,olivier_lp.007,557,80
43,olivier_lp.007,71,15
43,olivier_lp.007,208,28
43,olivier_lp.005,249,393
43,olivier_lp.005,17,95
43,olivier_lp.005,508,239
43,olivier_lp.003,16,19
43,olivier_lp,101,367
43,olivier_lp,744,128
43,eric_lp.011,769,349
43,eric_lp.011,126,312
43,eric_lp.011,113,101
43,eric_lp.011,746,12
43,eric_lp.009,728,70
43,eric_lp.007,243,12
43,eric_lp.005,463,308
43,eric_lp.005,266,155
43,eric_lp.003,916,157
43,eric_lp.003,723,2
43,eric_lp.003,686,15
43,eric_lp.003,702,6
43,eric_lp,301,444
43,eric_lp,751,148
43,eric_lp,328,251
43,arnaud_lp.011,619,178
43,arnaud_lp.011,276,62
43,arnaud_lp.011,229,43
43,arnaud_lp.009,154,37
43,arnaud_lp.007,95,199
43,arnaud_lp.007,825,131
43,arnaud_lp.007,293,218
43,arnaud_lp.005,829,94
43,arnaud_lp.005,190,66
43,arnaud_lp.005,768,12
43,arnaud_lp.003,577,387
43,arnaud_lp.003,743,463
43,arnaud_lp.003,472,36
43,arnaud_lp,99,281
43,arnaud_lp,618,309
43,arnaud_lp,99,183
43,arnaud_lp,138,145
43,arnaud_lp,96,95
43,arnaud_lp,293,143
43,arnaud_lp,937,235
43,arnaud_lp,726,7
44,olivier_lp.011,885,26
44,olivier_lp.011,425,32
44,olivier_lp.009,527,247
44,olivier_lp.009,711,16
44,olivier_lp.007,229,100
44,olivier_lp.007,204,77
44,olivier_lp.007,182,231
44,olivier_lp.007,558,80
44,olivier_lp.007,72,15
44,olivier_lp.007,210,28
44,olivier_lp.005,248,393
44,olivier_lp.005,18,95
44,olivier_lp.005,510,239
44,olivier_lp.003,16,19
44,olivier_lp,102,367
44,olivier_lp,743,128
44,eric_lp.011,772,349
44,eric_lp.011,129,313
44,eric_lp.011,115,102
44,eric_lp.011,744,12
44,eric_lp.009,726,70
44,eric_lp.007,245,12
44,eric_lp.005,464,307
44,eric_lp.005,265,155
44,eric_lp.003,915,157
44,eric_lp.003,724,2
44,eric_lp.003,687,16
44,eric_lp.003,703,6
44,eric_lp,303,444
44,eric_lp,753,148
44,eric_lp,329,251
44,arnaud_lp.011,622,178
44,arnaud_lp.011,274,62
44,arnaud_lp.011,230,43
44,arnaud_lp.009,153,37
44,arnaud_lp.007,93,199
44,arnaud_lp.007,828,131
44,arnaud_lp.007,290,217
44,arnaud_lp.005,827,95
44,arnaud_lp.005,189,66
44,arnaud_lp.005,766,12
44,arnaud_lp.003,576,387
44,arnaud_lp.003,745,463
44,arnaud_lp.003,473,36
44,arnaud_lp,97,280
44,arnaud_lp,617,308
44,arnaud_lp,98,183
44,arnaud_lp,137,145
44,arnaud_lp,94,95
44,arnaud_lp,294,143
44,arnaud_lp,935,235
44,arnaud_lp,727,7
45,olivier_lp.011,886,27
45,olivier_lp.011,426,32
45,olivier_lp.009,524,247
45,olivier_lp.009,713,17
45,olivier_lp.007,231,100
45,olivier_lp.007,202,77
45,olivier_lp.007,180,231
45,olivier_lp.007,560,80
45,olivier_lp.007,74,15
45,olivier_lp.007,211,28
45,olivier_lp.005,246,393
45,olivier_lp.005,19,95
45,olivier_lp.005,511,239
45,olivier_lp.003,17,19
45,olivier_lp,104,367
45,olivier_lp,742,128
45,eric_lp.011,775,350
45,eric_lp.011,132,313
45,eric_lp.011,117,102
45,eric_lp.011,743,12
45,eric_lp.009,724,71
45,eric_lp.007,247,12
45,eric_lp.005,465,307
45,eric_lp.005,264,155
45,eric_lp.003,913,157
45,eric_lp.003,725,2
45,eric_lp.003,688,16
45,eric_lp.003,704,6
45,eric_lp,305,444
45,eric_lp,754,148
45,eric_lp,330,251
45,arnaud_lp.011,624,178
45,arnaud_lp.011,272,62
45,arnaud_lp.011,232,42
45,arnaud_lp.009,151,37
45,arnaud_lp.007,91,198
45,arnaud_lp.007,830,131
45,arnaud_lp.007,288,217
45,arnaud_lp.005,826,95
45,arnaud_lp.005,188,66
45,arnaud_lp.005,765,12
45,arnaud_lp.003,574,387
45,arnaud_lp.003,746,463
45,arnaud_lp.003,474,36
45,arnaud_lp,96,280
45,arnaud_lp,615,308
45,arnaud_lp,97,183
45,arnaud_lp,136,145
45,arnaud_lp,93,95
45,arnaud_lp,296,143
45,arnaud_lp,934,235
45,arnaud_lp,728,7
46,olivier_lp.011,888,27
46,olivier_lp.011,428,33
46,olivier_lp.009,521,247
46,olivier_lp.009,715,17
46,olivier_lp.007,233,100
46,olivier_lp.007,200,76
46,olivier_lp.007,178,231
46,olivier_lp.007,562,79
46,olivier_lp.007,75,15
46,olivier_lp.007,213,28
46,olivier_lp.005,244,393
46,olivier_lp.005,20,95
46,olivier_lp.005,512,239
46,olivier_lp.003,18,19
46,olivier_lp,105,367
46,olivier_lp,741,128
46,eric_lp.011,777,350
46,eric_lp.011,134,314
46,eric_lp.011,119,102
46,eric_lp.011,741,12
46,eric_lp.009,723,71
46,eric_lp.007,249,13
46,eric_lp.005,467,307
46,eric_lp.005,263,155
46,eric_lp.003,912,156
46,eric_lp.003,725,2
46,eric_lp.003,688,15
46,eric_lp.003,705,6
46,eric_lp,306,444
46,eric_lp,755,148
46,eric_lp,332,251
46,arnaud_lp.011,626,178
46,arnaud_lp.011,270,62
46,arnaud_lp.011,234,42
46,arnaud_lp.009,149,37
46,arnaud_lp.007,88,198
46,arnaud_lp.007,832,131
46,arnaud_lp.007,285,217
46,arnaud_lp.005,825,95
46,arnaud_lp.005,187,67
46,arnaud_lp.005,765,12
46,arnaud_lp.003,573,387
46,arnaud_lp.003,748,463
46,arnaud_lp.003,475,36
46,arnaud_lp,95,280
46,arnaud_lp,614,308
46,arnaud_lp,95,183
46,arnaud_lp,135,144
46,arnaud_lp,92,95
46,arnaud_lp,297,143
46,arnaud_lp,933,235
46,arnaud_lp,729,7
47,olivier_lp.011,890,27
47,olivier_lp.011,430,33
47,olivier_lp.009,519,247
47,olivier_lp.009,716,17
47,olivier_lp.007,234,100
47,olivier_lp.007,199,76
47,olivier_lp.007,176,230
47,olivier_lp.007,564,79
47,olivier_lp.007,76,15
47,olivier_lp.007,214,28
47,olivier_lp.005,243,393
47,olivier_lp.005,21,95
47,olivier_lp.005,514,239
47,olivier_lp.003,18,19
47,olivier_lp,107,367
47,olivier_lp,739,128
47,eric_lp.011,780,351
47,eric_lp.011,137,314
47,eric_lp.011,121,103
47,eric_lp.011,739,12
47,eric_lp.009,721,71
47,eric_lp.007,250,13
47,eric_lp.005,468,307
47,eric_lp.005,262,155
47,eric_lp.003,911,156
47,eric_lp.003,726,2
47,eric_lp.003,689,15
47,eric_lp.003,705,6
47,eric_lp,308,444
47,eric_lp,756,148
47,eric_lp,333,251
47,arnaud_lp.011,628,177
47,arnaud_lp.011,268,62
47,arnaud_lp.011,236,42
47,arnaud_lp.009,147,37
47,arnaud_lp.007,86,197
47,arnaud_lp.007,834,130
47,arnaud_lp.007,283,217
47,arnaud_lp.005,824,95
47,arnaud_lp.005,186,67
47,arnaud_lp.005,764,12
47,arnaud_lp.003,571,387
47,arnaud_lp.003,750,463
47,arnaud_lp.003,476,36
47,arnaud_lp,93,280
47,arnaud_lp,612,308
47,arnaud_lp,94,182
47,arnaud_lp,134,144
47,arnaud_lp,91,95
47,arnaud_lp,298,143
47,arnaud_lp,932,234
47,arnaud_lp,730,7
48,olivier_lp.011,891,28
48,olivier_lp.011,431,33
48,olivier_lp.009,516,246
48,olivier_lp.009,718,17
48,olivier_lp.007,236,100
48,olivier_lp.007,197,76
48,olivier_lp.007,173,230
48,olivier_lp.007,565,79
48,olivier_lp.007,78,15
48,olivier_lp.007,216,28
48,olivier_lp.005,241,393
48,olivier_lp.005,22,95
48,olivier_lp.005,515,239
48,olivier_lp.003,19,19
48,olivier_lp,109,367
48,olivier_lp,738,128
48,eric_lp.011,783,352
48,eric_lp.011,140,314
48,eric_lp.011,122,103
48,eric_lp.011,738,12
48,eric_lp.009,719,71
48,eric_lp.007,252,12
48,eric_lp.005,470,306
48,eric_lp.005,261,155
48,eric_lp.003,910,156
48,eric_lp.003,727,2
48,eric_lp.003,690,15
48,eric_lp.003,706,6
48,eric_lp,310,444
48,eric_lp,757,148
48,eric_lp,334,250
48,arnaud_lp.011,631,177
48,arnaud_lp.011,267,62
48,arnaud_lp.011,238,42
48,arnaud_lp.009,146,37
48,arnaud_lp.007,84,197
48,arnaud_lp.007,836,130
48,arnaud_lp.007,281,216
48,arnaud_lp.005,823,95
48,arnaud_lp.005,185,67
48,arnaud_lp.005,763,12
48,arnaud_lp.003,569,387
48,arnaud_lp.003,752,463
48,arnaud_lp.003,477,36
48,arnaud_lp,92,280
48,arnaud_lp,611,308
48,arnaud_lp,93,182
48,arnaud_lp,133,144
48,arnaud_lp,90,95
48,arnaud_lp,299,143
48,arnaud_lp,930,234
48,arnaud_lp,730,7
49,olivier_lp.011,893,28
49,olivier_lp.011,433,33
49,olivier_lp.009,514,246
49,olivier_lp.009,720,18
49,olivier_lp.007,238,100
49,olivier_lp.007,195,76
49,olivier_lp.007,171,231
49,olivier_lp.007,567,79
49,olivier_lp.007,79,15
49,olivier_lp.007,217,28
49,olivier_lp.005,239,393
49,olivier_lp.005,23,95
49,olivier_lp.005,517,239
49,olivier_lp.003,20,19
49,olivier_lp,111,367
49,olivier_lp,737,128
49,eric_lp.011,786,352
49,eric_lp.011,142,315
49,eric_lp.011,124,103
49,eric_lp.011,736,12
49,eric_lp.009,718,71
49,eric_lp.007,253,12
49,eric_lp.005,471,306
49,eric_lp.005,259,155
49,eric_lp.003,909,156
49,eric_lp.003,728,2
49,eric_lp.003,691,15
49,eric_lp.003,707,6
49,eric_lp,311,443
49,eric_lp,759,148
49,eric_lp,335,250
49,arnaud_lp.011,633,177
49,arnaud_lp.011,265,62
49,arnaud_lp.011,239,42
49,arnaud_lp.009,144,37
49,arnaud_lp.007,82,197
49,arnaud_lp.007,838,130
49,arnaud_lp.007,278,216
49,arnaud_lp.005,822,95
49,arnaud_lp.005,184,66
49,arnaud_lp.005,762,12
49,arnaud_lp.003,567,387
49,arnaud_lp.003,754,463
49,arnaud_lp.003,478,36
49,arnaud_lp,90,280
49,arnaud_lp,609,308
49,arnaud_lp,92,182
49,arnaud_lp,132,144
49,arnaud_lp,89,95
49,arnaud_lp,300,143
49,arnaud_lp,929,234
49,arnaud_lp,731,7
50,olivier_lp.011,895,28
50,olivier_lp.011,435,33
50,olivier_lp.009,512,245
50,olivier_lp.009,721,18
50,olivier_lp.007,240,100
50,olivier_lp.007,193,76
50,olivier_lp.007,169,231
50,olivier_lp.007,569,79
50,olivier_lp.007,81,15
50,olivier_lp.007,219,28
50,olivier_lp.005,237,393
50,olivier_lp.005,24,95
50,olivier_lp.005,518,239
50,olivier_lp.003,20,19
50,olivier_lp,113,367
50,olivier_lp,735,128
50,eric_lp.011,789,352
50,eric_lp.011,145,314
50,eric_lp.011,126,103
50,eric_lp.011,735,12
50,eric_lp.009,716,70
50,eric_lp.007,255,12
50,eric_lp.005,472,306
50,eric_lp.005,258,155
50,eric_lp.003,907,156
50,eric_lp.003,729,2
50,eric_lp.003,692,15
50,eric_lp.003,708,5
50,eric_lp,313,443
50,eric_lp,760,148
50,eric_lp,337,250
50,arnaud_lp.011,635,177
50,arnaud_lp.011,263,62
50,arnaud_lp.011,241,41
50,arnaud_lp.009,142,37
50,arnaud_lp.007,80,197
50,arnaud_lp.007,840,130
50,arnaud_lp.007,276,216
50,arnaud_lp.005,821,95
50,arnaud_lp.005,183,66
50,arnaud_lp.005,761,12
50,arnaud_lp.003,566,387
50,arnaud_lp.003,756,463
50,arnaud_lp.003,479,36
50,arnaud_lp,89,280
50,arnaud_lp,608,308
50,arnaud_lp,90,182
50,arnaud_lp,130,144
50,arnaud_lp,88,95
50,arnaud_lp,302,143
50,arnaud_lp,927,234
50,arnaud_lp,732,7
51,olivier_lp.011,896,28
51,olivier_lp.011,436,33
51,olivier_lp.009,509,245
51,olivier_lp.009,723,17
51,olivier_lp.007,242,100
51,olivier_lp.007,191,77
51,olivier_lp.007,166,231
51,olivier_lp.007,571,80
51,olivier_lp.007,83,15
51,olivier_lp.007,221,28
51,olivier_lp.005,235,393
51,olivier_lp.005,25,95
51,olivier_lp.005,520,239
51,olivier_lp.003,21,19
51,olivier_lp,115,367
51,olivier_lp,734,129
51,eric_lp.011,792,352
51,eric_lp.011,148,314
51,eric_lp.011,128,103
51,eric_lp.011,733,11
51,eric_lp.009,714,70
51,eric_lp.007,257,12
51,eric_lp.005,474,306
51,eric_lp.005,257,155
51,eric_lp.003,906,156
51,eric_lp.003,730,2
51,eric_lp.003,693,15
51,eric_lp.003,709,5
51,eric_lp,315,443
51,eric_lp,761,148
51,eric_lp,338,250
51,arnaud_lp.011,637,177
51,arnaud_lp.011,261,61
51,arnaud_lp.011,243,41
51,arnaud_lp.009,141,37
51,arnaud_lp.007,77,197
51,arnaud_lp.007,842,130
51,arnaud_lp.007,273,216
51,arnaud_lp.005,820,95
51,arnaud_lp.005,182,66
51,arnaud_lp.005,760,11
51,arnaud_lp.003,564,387
51,arnaud_lp.003,759,464
51,arnaud_lp.003,480,36
51,arnaud_lp,87,280
51,arnaud_lp,606,308
51,arnaud_lp,89,182
51,arnaud_lp,129,144
51,arnaud_lp,87,95
51,arnaud_lp,303,143
51,arnaud_lp,926,234
51,arnaud_lp,733,7
52,olivier_lp.011,898,28
52,olivier_lp.011,438,33
52,olivier_lp.009,507,244
52,olivier_lp.009,724,17
52,olivier_lp.007,245,100
52,olivier_lp.007,189,77
52,olivier_lp.007,163,231
52,olivier_lp.007,573,80
52,olivier_lp.007,84,15
52,olivier_lp.007,223,28
52,olivier_lp.005,233,393
52,olivier_lp.005,27,96
52,olivier_lp.005,521,239
52,olivier_lp.003,22,19
52,olivier_lp,116,367
52,olivier_lp,733,129
52,eric_lp.011,795,352
52,eric_lp.011,150,314
52,eric_lp.011,130,102
52,eric_lp.011,959,68
52,eric_lp.011,732,11
52,eric_lp.009,713,70
52,eric_lp.007,258,12
52,eric_lp.005,475,306
52,eric_lp.005,256,155
52,eric_lp.003,905,156
52,eric_lp.003,731,2
52,eric_lp.003,694,15
52,eric_lp.003,710,5
52,eric_lp,317,443
52,eric_lp,762,148
52,eric_lp,339,250
52,arnaud_lp.011,639,177
52,arnaud_lp.011,259,61
52,arnaud_lp.011,244,41
52,arnaud_lp.009,139,36
52,arnaud_lp.007,75,197
52,arnaud_lp.007,844,130
52,arnaud_lp.007,271,217
52,arnaud_lp.005,819,95
52,arnaud_lp.005,181,66
52,arnaud_lp.005,759,11
52,arnaud_lp.003,562,387
52,arnaud_lp.003,761,464
52,arnaud_lp.003,481,36
52,arnaud_lp,85,280
52,arnaud_lp,604,308
52,arnaud_lp,88,182
52,arnaud_lp,128,144
52,arnaud_lp,86,95
52,arnaud_lp,304,143
52,arnaud_lp,924,234
52,arnaud_lp,734,7
53,olivier_lp.011,900,27
53,olivier_lp.011,439,32
53,olivier_lp.009,505,244
53,olivier_lp.009,726,17
53,olivier_lp.007,247,100
53,olivier_lp.007,187,77
53,olivier_lp.007,959,119
53,olivier_lp.007,161,232
53,olivier_lp.007,575,80
53,olivier_lp.007,86,16
53,olivier_lp.007,225,28
53,olivier_lp.005,231,393
53,olivier_lp.005,28,96
53,olivier_lp.005,523,240
53,olivier_lp.003,23,19
53,olivier_lp,118,367
53,olivier_lp,732,129
53,eric_lp.011,797,351
53,eric_lp.011,153,313
53,eric_lp.011,131,102
53,eric_lp.011,959,213
53,eric_lp.011,958,68
53,eric_lp.011,730,10
53,eric_lp.009,711,70
53,eric_lp.007,260,11
53,eric_lp.005,477,306
53,eric_lp.005,255,155
53,eric_lp.003,904,156
53,eric_lp.003,732,2
53,eric_lp.003,695,15
53,eric_lp.003,711,6
53,eric_lp,319,443
53,eric_lp,763,148
53,eric_lp,341,250
53,arnaud_lp.011,642,177
53,arnaud_lp.011,257,62
53,arnaud_lp.011,246,41
53,arnaud_lp.009,137,36
53,arnaud_lp.007,72,197
53,arnaud_lp.007,846,130
53,arnaud_lp.007,268,217
53,arnaud_lp.005,818,94
53,arnaud_lp.005,180,66
53,arnaud_lp.005,758,11
53,arnaud_lp.003,560,387
53,arnaud_lp.003,763,464
53,arnaud_lp.003,482,36
53,arnaud_lp,84,280
53,arnaud_lp,603,308
53,arnaud_lp,86,182
53,arnaud_lp,127,144
53,arnaud_lp,85,95
53,arnaud_lp,306,143
53,arnaud_lp,923,234
53,arnaud_lp,735,7
54,olivier_lp.011,901,27
54,olivier_lp.011,441,32
54,olivier_lp.009,502,243
54,olivier_lp.009,727,17
54,olivier_lp.007,249,100
54,olivier_lp.007,185,77
54,olivier_lp.007,956,119
54,olivier_lp.007,158,232
54,olivier_lp.007,577,80
54,olivier_lp.007,88,16
54,olivier_lp.007,226,28
54,olivier_lp.005,230,393
54,olivier_lp.005,29,96
54,olivier_lp.005,525,240
54,olivier_lp.003,24,19
54,olivier_lp,119,367
54,olivier_lp,731,129
54,eric_lp.011,800,351
54,eric_lp.011,155,313
54,eric_lp.011,133,102
54,eric_lp.011,957,213
54,eric_lp.011,956,68
54,eric_lp.011,729,10
54,eric_lp.009,709,70
54,eric_lp.007,261,11
54,eric_lp.005,479,306
54,eric_lp.005,254,155
54,eric_lp.003,902,156
54,eric_lp.003,733,2
54,eric_lp.003,696,15
54,eric_lp.003,712,6
54,eric_lp,321,443
54,eric_lp,765,148
54,eric_lp,342,250
54,arnaud_lp.011,644,177
54,arnaud_lp.011,256,62
54,arnaud_lp.011,248,42
54,arnaud_lp.009,136,36
54,arnaud_lp.007,70,198
54,arnaud_lp.007,848,130
54,arnaud_lp.007,265,218
54,arnaud_lp.005,816,94
54,arnaud_lp.005,179,66
54,arnaud_lp.005,757,11
54,arnaud_lp.003,558,387
54,arnaud_lp.003,765,465
54,arnaud_lp.003,483,36
54,arnaud_lp,82,280
54,arnaud_lp,601,308
54,arnaud_lp,85,182
54,arnaud_lp,125,144
54,arnaud_lp,84,95
54,arnaud_lp,307,143
54,arnaud_lp,921,234
54,arnaud_lp,736,8
55,olivier_lp.011,903,27
55,olivier_lp.011,442,32
55,olivier_lp.009,500,243
55,olivier_lp.009,729,17
55,olivier_lp.007,251,100
55,olivier_lp.007,183,77
55,olivier_lp.007,954,119
55,olivier_lp.007,156,232
55,olivier_lp.007,579,80
55,olivier_lp.007,90,16
55,olivier_lp.007,228,28
55,olivier_lp.005,228,393
55,olivier_lp.005,30,96
55,olivier_lp.005,526,240
55,olivier_lp.003,24,19
55,olivier_lp,121,366
55,olivier_lp,730,129
55,eric_lp.011,803,351
55,eric_lp.011,158,312
55,eric_lp.011,135,102
55,eric_lp.011,955,212
55,eric_lp.011,954,67
55,eric_lp.011,727,10
55,eric_lp.009,708,70
55,eric_lp.007,263,12
